Laptop_name,Year,CPU,GPU,Memory,Storage,Display,Weight(kg),Price
Asus Eee PC 1011CX,2012,Intel Atom N2600,Intel Graphics Media Accelerator (GMA) 3600,"1024 MB  ,, DDR3, onboard","WDC Scorpio Blue WD3200BPVT-80JJ5T0, 320 GB  ","10.10 inch 16:10, 1024 x 600 pixel, HSD100IFW4A, LED, WSVGA, diagonal: 25.7 centimeters, glossy: no","1.229 kg ( = 43.35 oz / 2.71 pounds), Power Supply: 144 g ( = 5.08 oz / 0.32 pounds)",299 Euro
Asus X54H-SO166V,2012,Intel Pentium B950,Intel Graphics Media Accelerator (GMA) HD Graphics,4 GB  ,,"15.60 inch 16:9, 1366 x 768 pixel",2.6 kg ( = 91.71 oz / 5.73 pounds) ( = 0 oz / 0 pounds),400 Euro
Asus Eee PC X101CH,2012,Intel Atom N2600,Intel Graphics Media Accelerator (GMA) 3600,,,"10.10 inch 16:10, 1024 x 600 pixel, glossy: yes",1000 g ( = 35.27 oz / 2.2 pounds) ( = 0 oz / 0 pounds),
Asus G75V,2012,Intel Core i7-3720QM,NVIDIA GeForce GTX 670M,"16 GB  ,, 4x 4096 MB DDR3-RAM (1600 MHz)","Lite-On LAT-256M3S, 256 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, LGD02C5, 120 Hz, Full HD, LED-Backlight, glossy: no","4.352 kg ( = 153.51 oz / 9.59 pounds), Power Supply: 862 g ( = 30.41 oz / 1.9 pounds)",2299 Euro
Asus K93SM-YZ085V,2012,Intel Core i7-2670QM,NVIDIA GeForce GT 630M,"7.9 GB  ,3 USB 2.0, 1 USB 3.0 / 3.1 Gen1, 1 VGA, 1 HDMI, 1 Kensington Lock, Audio Connections: 3.5 mm mini-jack, Card Reader: 3-in-1: SD, MMC, MemoryStick","Seagate Momentus SpinPoint M8 ST1000LM024, 1000 GB  ","18.40 inch 16:9, 1920 x 1080 pixel, TN, glossy: yes","4.1 kg ( = 144.62 oz / 9.04 pounds), Power Supply: 672 g ( = 23.7 oz / 1.48 pounds)",1149 Euro
Asus G74SX-TY321V,2012,Intel Core i7-2670QM,NVIDIA GeForce GTX 560M,8 GB  ,,"17.30 inch 16:9, 1920 x 1080 pixel, glossy: yes",4.3 kg ( = 151.68 oz / 9.48 pounds) ( = 0 oz / 0 pounds),1300 Euro
Asus K93SM-YZ085V,2012,Intel Core i7-2670QM,NVIDIA GeForce GT 630M,"7.9 GB  ,3 USB 2.0, 1 USB 3.0 / 3.1 Gen1, 1 VGA, 1 HDMI, 1 Kensington Lock, Audio Connections: 3.5 mm mini-jack, Card Reader: 3-in-1: SD, MMC, MemoryStick","Seagate Momentus SpinPoint M8 ST1000LM024, 1000 GB  ","18.40 inch 16:9, 1920 x 1080 pixel, TN, glossy: yes","4.1 kg ( = 144.62 oz / 9.04 pounds), Power Supply: 672 g ( = 23.7 oz / 1.48 pounds)",1149 Euro
Asus UX31E-RY010V,2012,Intel Core i7-2677M,Intel HD Graphics 3000,4 GB  ,,"13.00 inch 16:9, 1600 x 900 pixel, glossy: yes",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),1300 Euro
Asus U32U-RX019V,2012,AMD E-450,AMD Radeon HD 6320,,,"13.30 inch 16:9, 1366 x 768 pixel, glossy: yes",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),500 Euro
Asus X54HR-SO060V,2012,Intel Core i3-2350M,AMD Radeon HD 7470M,"4 GB  ,, SO-DIMM DDR3-RAM (1333 MHz), 1 slot, 4 GB maximum","WDC Scorpio Blue WD3200BPVT-80JJ5T0, 320 GB  ","15.60 inch 16:9, 1366 x 768 pixel, LG Philips LP156WH4-TLB1, LED backlight, glossy: no","2.366 kg ( = 83.46 oz / 5.22 pounds), Power Supply: 430 g ( = 15.17 oz / 0.95 pounds)",479 Euro
Asus X54HR-SO060V,2012,Intel Core i3-2350M,AMD Radeon HD 7470M,"4 GB  ,, SO-DIMM DDR3-RAM (1333 MHz), 1 slot, 4 GB maximum","WDC Scorpio Blue WD3200BPVT-80JJ5T0, 320 GB  ","15.60 inch 16:9, 1366 x 768 pixel, LG Philips LP156WH4-TLB1, LED backlight, glossy: no","2.366 kg ( = 83.46 oz / 5.22 pounds), Power Supply: 430 g ( = 15.17 oz / 0.95 pounds)",479 Euro
Asus Eee PC 1025C-GRY021S,2012,Intel Atom N2800,Intel Graphics Media Accelerator (GMA) 3650,1024 MB  ,,"10.10 inch 16:10, 1024 x 600 pixel, glossy: yes",1.1 kg ( = 38.8 oz / 2.43 pounds) ( = 0 oz / 0 pounds),300 Euro
Asus K53SK-SX021V,2012,Intel Core i3-2350M,AMD Radeon HD 7610M,"4 GB  ,, SO-DIMM DDR3-SDRAM (1333 MHz), 2 card slots, max. 8 GB","WDC Scorpio Blue WD5000BPVT-80HXZT3, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, Chi Mei N156BGE-L21, LED backlight, glossy: yes","2.63 kg ( = 92.77 oz / 5.8 pounds), Power Supply: 380 g ( = 13.4 oz / 0.84 pounds)",599 Euro
Asus Eee PC 1215P-SIV066M,2012,Intel Atom N570,Intel Graphics Media Accelerator (GMA) 3150,1024 MB  ,,"12.10 inch 16:9, 1366 x 768 pixel, glossy: yes",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),400 Euro
Asus X53SK-SX028V,2012,Intel Core i5-2430M,AMD Radeon HD 7610M,"6 GB  ,, DDR3-10600, 1333 MHz, max. 8 GB, 2 slots,2 USB 2.0, 1 USB 3.0 / 3.1 Gen1, 1 VGA, 1 HDMI, 1 Kensington Lock, Audio Connections: 2x Audio (headphones/microphone), Card Reader: 34-in-1 card reader ( MMC/SD/Memory Stick (Pro) )","WDC Scorpio Blue WD5000BPVT-80HXZT3, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, N156BGE-L21, LED background illumination, glossy: yes","2.6 kg ( = 91.71 oz / 5.73 pounds), Power Supply: 372 g ( = 13.12 oz / 0.82 pounds)",649 Euro
Asus X53SK-SX028V,2012,Intel Core i5-2430M,AMD Radeon HD 7610M,"6 GB  ,, DDR3-10600, 1333 MHz, max. 8 GB, 2 slots,2 USB 2.0, 1 USB 3.0 / 3.1 Gen1, 1 VGA, 1 HDMI, 1 Kensington Lock, Audio Connections: 2x Audio (headphones/microphone), Card Reader: 34-in-1 card reader ( MMC/SD/Memory Stick (Pro) )","WDC Scorpio Blue WD5000BPVT-80HXZT3, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, N156BGE-L21, LED background illumination, glossy: yes","2.6 kg ( = 91.71 oz / 5.73 pounds), Power Supply: 372 g ( = 13.12 oz / 0.82 pounds)",649 Euro
Asus EEE PC 1015PX,2012,Intel Atom N570,Intel Graphics Media Accelerator (GMA) 3150,"1024 MB  ,, ASint Technology, DDR3-1066, max. 2 GB, 1 Bank","Hitachi Travelstar Z5K320 HTS543232A7A384, 320 GB  ","10.10 inch 16:10, 1024 x 600 pixel, LED background illumination, glossy: no","1.178 kg ( = 41.55 oz / 2.6 pounds), Power Supply: 151 g ( = 5.33 oz / 0.33 pounds)",350 Euro
Asus U56E-XX028V,2012,Intel Core i5-2430M,Intel HD Graphics 3000,"4 GB  ,, 1x 4 GB DDR3-1333, 2 slots","Hitachi Travelstar 5K750 HTS547550A9E384, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, CMO N156B6-L0D, LED backlight, glossy: yes","2.5 kg ( = 88.19 oz / 5.51 pounds), Power Supply: 200 g ( = 7.05 oz / 0.44 pounds)",730 Euro
Asus UX21E-KX004X,2012,Intel Core i5-2537M,Intel HD Graphics 3000,4 GB  ,,"11.60 inch 16:9, 1366 x 768 pixel, glossy: yes",1.1 kg ( = 38.8 oz / 2.43 pounds) ( = 0 oz / 0 pounds),1000 Euro
Asus U56E-XX028V,2012,Intel Core i5-2430M,Intel HD Graphics 3000,"4 GB  ,, 1x 4 GB DDR3-1333, 2 slots","Hitachi Travelstar 5K750 HTS547550A9E384, 500 GB  ","15.60 inch 16:9, 1366 x 768 pixel, CMO N156B6-L0D, LED backlight, glossy: yes","2.5 kg ( = 88.19 oz / 5.51 pounds), Power Supply: 200 g ( = 7.05 oz / 0.44 pounds)",730 Euro
Asus Pro P53E-SO102X,2012,Intel Core i3-2330M,Intel HD Graphics 3000,"2048 MB  ,, PC3-10700 667MHz","WDC Scorpio Blue WD3200BPVT-80ZEST0, 320 GB  ","15.60 inch 16:9, 1366 x 768 pixel, AUO B156XW02 V3, glossy: no","2.593 kg ( = 91.47 oz / 5.72 pounds), Power Supply: 223 g ( = 7.87 oz / 0.49 pounds)",449 Euro
Asus Pro P53E-SO102X,2012,Intel Core i3-2330M,Intel HD Graphics 3000,"2048 MB  ,, PC3-10700 667MHz","WDC Scorpio Blue WD3200BPVT-80ZEST0, 320 GB  ","15.60 inch 16:9, 1366 x 768 pixel, AUO B156XW02 V3, glossy: no","2.593 kg ( = 91.47 oz / 5.72 pounds), Power Supply: 223 g ( = 7.87 oz / 0.49 pounds)",449 Euro
Asus U24E,2012,Intel Core i5-2430M,Intel HD Graphics 3000,8 GB  ,,"11.60 inch 16:9, 1366 x 768 pixel, glossy: yes",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),
Dell Vostro 3360,2012,Intel Core i5-3317U,Intel HD Graphics 4000,"6 GB  ,, Samsung DDR3-1600 CL11, 2 + 4 GB, 2 slots","Seagate Momentus Thin ST320LT007-9ZV142, 320 GB  ","13.30 inch 16:9, 1366 x 768 pixel, AUO B133XW3, LED backlight, glossy: no","1.67 kg ( = 58.91 oz / 3.68 pounds), Power Supply: 200 g ( = 7.05 oz / 0.44 pounds)",
Dell XPS 12-9Q23-5550,2012,Intel Core i5-3427U,Intel HD Graphics 4000,4 GB  ,,"12.50 inch 16:9, 1920 x 1080 pixel, glossy: yes",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),1300 Euro
Dell Inspiron 17R-SE-7720,2012,Intel Core i7-3610QM,NVIDIA GeForce GT 650M,"6 GB  ,, dual-channel DDR3 SDRAM w/ 1.600MHz [1 x 2048 MB + 1 x 4096]","WDC Scorpio Blue WD10JPVT-75A1Yt0, 1024 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, glossy: no",3.3 kg ( = 116.4 oz / 7.28 pounds) ( = 0 oz / 0 pounds),900 Euro
Dell Inspiron 14ZPUISSANCE),2012,Intel Core i5-3317U,Intel HD Graphics 4000,6 GB  ,,"14.00 inch 16:9, 1366 x 768 pixel, glossy: yes",1.9 kg ( = 67.02 oz / 4.19 pounds) ( = 0 oz / 0 pounds),800 Euro
Dell XPS 12,2012,Intel Core i7-3667U,Intel HD Graphics 4000,"8 GB  ,, 2x 4 GB DDR3-1333 CL9","Samsung SSD 830 Series MZMPC256HBGJ-00000, 256 GB  ","12.50 inch 16:9, 1920 x 1080 pixel, 10-Finger-Multitouch, IPS, LED Backlight, glossy: yes","1.54 kg ( = 54.32 oz / 3.4 pounds), Power Supply: 150 g ( = 5.29 oz / 0.33 pounds)",
Dell Inspiron 15z-5523,2012,Intel Core i5-3317U,NVIDIA GeForce GT 630M,"6 GB  ,, DDR3 SDRAM","Liteon LCT-128M3S, 128 GB  ","15.60 inch 16:9, 1366 x 768 pixel, TN LED, glossy: yes","2.17 kg ( = 76.54 oz / 4.78 pounds), Power Supply: 340 g ( = 11.99 oz / 0.75 pounds)",700 Euro
Dell Inspiron 7520,2012,Intel Core i7-3612QM,AMD Radeon HD 7730M,8 GB  ,,"15.60 inch 16:9, 1920 x 1080 pixel, glossy: yes",,1000 Euro
Dell XPS 14-L421X,2012,Intel Core i7-3517U,NVIDIA GeForce GT 630M,"8 GB  ,, Micron Technology, DDR3-10600S, 1333 MHz","Samsung SSD 830 Series MZ7PC512HAGH, 512 GB  ","14.00 inch 16:9, 1600 x 900 pixel, AUO103E, TN LED, Infinity HD+, glossy: yes","2.06 kg ( = 72.66 oz / 4.54 pounds), Power Supply: 340 g ( = 11.99 oz / 0.75 pounds)",1799 Euro
Dell Vostro 3560,2012,Intel Core i5-3210M,AMD Radeon HD 7670M,"4 GB  ,, 2x 2GB (DDR3 SDRAM)",", 500 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, Samsung 184HT, TN LED, glossy: no",2.5 kg ( = 88.19 oz / 5.51 pounds) ( = 0 oz / 0 pounds),900 Euro
Dell Inspiron 17R-5720,2012,Intel Core i5-3210M,NVIDIA GeForce GT 630M,4 GB  ,,"17.30 inch 16:9, 1600 x 900 pixel, glossy: yes",3.1 kg ( = 109.35 oz / 6.83 pounds) ( = 0 oz / 0 pounds),
Dell Inspiron 14z-5423,2012,Intel Core i5-3317U,AMD Radeon HD 7570M,"6 GB  ,, 2 GB + 4 GB DDR3","Samsung SSD 830 Series MZ-7PC0128D/EU, 128 GB  ","14.00 inch 16:9, 1366 x 768 pixel, AUO203C, glossy: yes","1.8 kg ( = 63.49 oz / 3.97 pounds), Power Supply: 350 g ( = 12.35 oz / 0.77 pounds)",900 Euro
Dell Latitude E6430s,2012,Intel Core i5-3360M,Intel HD Graphics 4000,"6 GB  ,, PC3-12800 DDR3 SDRAM","Samsung SSD PM830 7mm 128GB, 128 GB  ","14.00 inch 16:9, 1366 x 768 pixel, LG Philips LP140WH4, TN LED, glossy: no","2.08 kg ( = 73.37 oz / 4.59 pounds), Power Supply: 230 g ( = 8.11 oz / 0.51 pounds)","$2100 USD, ~1900 Euro"
Dell Latitude E6230,2012,Intel Core i5-3320M,Intel HD Graphics 4000,"4 GB  ,, DDR3; PC3-12800 (800 MHz); HMT351S6CFR8C-PB","Samsung SSD PM830 FDE 2, 256 GB  ","12.50 inch 16:9, 1366 x 768 pixel, AUO106C, TN LED, glossy: no","1.675 kg ( = 59.08 oz / 3.69 pounds), Power Supply: 355 g ( = 12.52 oz / 0.78 pounds)",1800 Euro
Dell XPS 14-9092sLV,2012,Intel Core i5-3317U,NVIDIA GeForce GT 630M,4 GB  ,,"14.00 inch 16:9, 1600 x 900 pixel, glossy: yes",2.1 kg ( = 74.08 oz / 4.63 pounds) ( = 0 oz / 0 pounds),1100 Euro
Dell Inspiron 5521,2012,Intel Core i3-3217U,Intel HD Graphics 4000,4 GB  ,,"15.60 inch 16:9, 1366 x 768 pixel, glossy: yes",2.4 kg ( = 84.66 oz / 5.29 pounds) ( = 0 oz / 0 pounds),
Dell Latitude E5530,2012,Intel Core i5-3360M,Intel HD Graphics 4000,"4 GB  ,, DDR3 1600MHz; 761 MHz 10-10-10-27 timing",", 320 GB  ","15.60 inch 16:9, 1366 x 768 pixel, LGD033B, TN LED, glossy: no","2.87 kg ( = 101.24 oz / 6.33 pounds), Power Supply: 428 g ( = 15.1 oz / 0.94 pounds)",
Dell XPS 15-n00x1507,2012,Intel Core i5-3210M,NVIDIA GeForce GT 630M,6 GB  ,,"15.60 inch 16:9, 1920 x 1080 pixel, glossy: yes",2.6 kg ( = 91.71 oz / 5.73 pounds) ( = 0 oz / 0 pounds),
Dell Precision M6700,2012,Intel Core i7-3920XM,AMD FirePro M6000,"7.9 GB  ,, 2 x 4GB PC3-10700, maximal 32 GB, 2 slots empty","Samsung SSD PM830 (512 GB), 512 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, LGD02DA, 97% sRGB, TN LED, glossy: no","3.74 kg ( = 131.92 oz / 8.25 pounds), Power Supply: 1000 g ( = 35.27 oz / 2.2 pounds)",5200 Euro
Dell Latitude E6430s,2012,Intel Core i5-3360M,Intel HD Graphics 4000,"6 GB  ,, PC3-12800 DDR3 SDRAM","Samsung SSD PM830 7mm 128GB, 128 GB  ","14.00 inch 16:9, 1366 x 768 pixel, LG Philips LP140WH4, TN LED, glossy: no","2.08 kg ( = 73.37 oz / 4.59 pounds), Power Supply: 230 g ( = 8.11 oz / 0.51 pounds)","$2100 USD, ~1900 Euro"
Dell Latitude E6430,2012,Intel Core i5-3320M,Intel HD Graphics 4000,"4 GB  ,, DDR3 1600 MHz","Seagate Momentus 7200.4 ST9500423AS, 500 GB  ","14.00 inch 16:9, 1366 x 768 pixel, CMO 1469, TN, glossy: no",2.1 kg ( = 74.08 oz / 4.63 pounds) ( = 0 oz / 0 pounds),1225 Euro
Dell Latitude E6230,2012,Intel Core i5-3320M,Intel HD Graphics 4000,"4 GB  ,, DDR3; PC3-12800 (800 MHz); HMT351S6CFR8C-PB","Samsung SSD PM830 FDE 2, 256 GB  ","12.50 inch 16:9, 1366 x 768 pixel, AUO106C, TN LED, glossy: no","1.675 kg ( = 59.08 oz / 3.69 pounds), Power Supply: 355 g ( = 12.52 oz / 0.78 pounds)",1800 Euro
Dell Inspiron 15R SE-7520,2012,Intel Core i5-3210M,AMD Radeon HD 7730M,6 GB  ,,"15.60 inch 16:9, 1366 x 768 pixel, glossy: yes",2.9 kg ( = 102.29 oz / 6.39 pounds) ( = 0 oz / 0 pounds),800 Euro
Dell Latitude E6330,2012,Intel Core i5-3320M,Intel HD Graphics 4000,"4 GB  ,, DDR3; PC3-12800 (800 MHz); Hyundai Electronics HMT351S6CFR8C-PB","Samsung SSD PM830 MZ-7PC128D, 128 GB  ","13.30 inch 16:9, 1366 x 768 pixel, SEC5441, glossy: no","2.03 kg ( = 71.61 oz / 4.48 pounds), Power Supply: 355 g ( = 12.52 oz / 0.78 pounds)",1600 Euro
Dell XPS 12,2012,Intel Core i7-3667U,Intel HD Graphics 4000,"8 GB  ,, 2x 4 GB DDR3-1333 CL9","Samsung SSD 830 Series MZMPC256HBGJ-00000, 256 GB  ","12.50 inch 16:9, 1920 x 1080 pixel, 10-Finger-Multitouch, IPS, LED Backlight, glossy: yes","1.54 kg ( = 54.32 oz / 3.4 pounds), Power Supply: 150 g ( = 5.29 oz / 0.33 pounds)",
Dell Inspiron 17R5720),2012,Intel Core i5-3210M,NVIDIA GeForce GT 630M,"6 GB  ,, Nanya DDR3 1600 MHz, 4 + 2 GB, maks. 8 GB","Seagate Momentus SpinPoint M8 ST1000LM024, 1000 GB  ","17.30 inch 16:9, 1600 x 900 pixel, CMN1728 / XJ11G_173FGE, podświetlanie diodami LED","3.36 kg ( = 118.52 oz / 7.41 pounds), Power Supply: 475 g ( = 16.76 oz / 1.05 pounds)",- Euro
Dell XPS 15-9375sLV,2012,Intel Core i5-3210M,NVIDIA GeForce GT 630M,6 GB  ,,"15.60 inch 16:9, 1920 x 1080 pixel, glossy: yes",2.6 kg ( = 91.71 oz / 5.73 pounds) ( = 0 oz / 0 pounds),1300 Euro
Dell Latitude E6430,2012,Intel Core i5-3320M,Intel HD Graphics 4000,"4 GB  ,, DDR3 1600 MHz","Seagate Momentus 7200.4 ST9500423AS, 500 GB  ","14.00 inch 16:9, 1366 x 768 pixel, CMO 1469, TN, glossy: no",2.1 kg ( = 74.08 oz / 4.63 pounds) ( = 0 oz / 0 pounds),1225 Euro
Dell Latitude E5430,2012,Intel Core i5-3360M,Intel HD Graphics 4000,"4 GB  ,, DDR3 1600 MHz; 797.6 MHz 11-11-11-28 timing","Seagate Momentus Thin ST320LT007-9ZV142, 320 GB  ","14.00 inch 16:9, 1600 x 900 pixel, LGD02DF, TN LED, glossy: no","2.51 kg ( = 88.54 oz / 5.53 pounds), Power Supply: 416 g ( = 14.67 oz / 0.92 pounds)",1300 Euro
Dell Inspiron 14z-5423,2012,Intel Core i5-3317U,AMD Radeon HD 7570M,"6 GB  ,, 2 GB + 4 GB DDR3","Samsung SSD 830 Series MZ-7PC0128D/EU, 128 GB  ","14.00 inch 16:9, 1366 x 768 pixel, AUO203C, glossy: yes","1.8 kg ( = 63.49 oz / 3.97 pounds), Power Supply: 350 g ( = 12.35 oz / 0.77 pounds)",900 Euro
Dell Vostro 3460,2012,Intel Core i5-3210M,NVIDIA GeForce GT 630M,"4 GB  ,, DDR3,4 USB 3.0 / 3.1 Gen1, 1 VGA, 1 HDMI, 1 Kensington Lock, Audio Connections: microphone-in, headphone-out, Card Reader: SD, MMC, Memory Stick, Memory Stick Pro, 1 Fingerprint Reader","Seagate Momentus 7200.4 ST9500423AS, 500 GB  ","14.00 inch 16:9, 1366 x 768 pixel, AU Optronics B140XW3, glossy: no",2.322 kg ( = 81.91 oz / 5.12 pounds) ( = 0 oz / 0 pounds),480 Euro
Dell Precision M4700,2012,Intel Core i7-3720QM,NVIDIA Quadro K2000M,"16 GB  ,, Micron Technology, PC3-12800, 1600 MHz, 2 banks","Samsung SSD 830 Series MZMPC256HBGJ-00000, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, LGD0308, IPS LED, UltraSharp FHD, Wide View, glossy: no","3.442 kg ( = 121.41 oz / 7.59 pounds), Power Supply: 664 g ( = 23.42 oz / 1.46 pounds)",3100 Euro
Dell Inspiron 15R-N5050-2128,2012,Intel Core i5-2450M,Intel HD Graphics 3000,4 GB  ,,"15.60 inch 16:9, 1366 x 768 pixel, glossy: yes",2.4 kg ( = 84.66 oz / 5.29 pounds) ( = 0 oz / 0 pounds),
Dell Inspiron 15R SE,2012,Intel Core i7-3612QM,AMD Radeon HD 7730M,"8 GB  ,, 2x 4 GB DDR3","WDC Scorpio Blue WD10JPVT-75A1Yt0, 1024 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, AU Optronics B156HW2, glossy: no","2.9 kg ( = 102.29 oz / 6.39 pounds), Power Supply: 470 g ( = 16.58 oz / 1.04 pounds)",900 Euro
Dell XPS 15L521X),2012,Intel Core i7-3612QM,NVIDIA GeForce GT 640M,"8 GB  ,, 2x 4096 MB DDR3-1600 CL11 Samsung","WDC Scorpio Blue WD10JPVT + SSD-Cache, 1000 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, AUO B156HTF, WLED TN-Panel, glossy: yes","2.7 kg ( = 95.24 oz / 5.95 pounds), Power Supply: 300 g ( = 10.58 oz / 0.66 pounds)",1650 Euro
Dell XPS 13-321X-0281,2012,Intel Core i7-2637M,Intel HD Graphics 3000,4 GB  ,,"13.30 inch 16:9, 1366 x 768 pixel, glossy: yes",1.4 kg ( = 49.38 oz / 3.09 pounds) ( = 0 oz / 0 pounds),1600 Euro
Dell Latitude E5530,2012,Intel Core i5-3360M,Intel HD Graphics 4000,"4 GB  ,, DDR3 1600MHz; 761 MHz 10-10-10-27 timing",", 320 GB  ","15.60 inch 16:9, 1366 x 768 pixel, LGD033B, TN LED, glossy: no","2.87 kg ( = 101.24 oz / 6.33 pounds), Power Supply: 428 g ( = 15.1 oz / 0.94 pounds)",
Dell Inspiron 17R-SE-7720,2012,Intel Core i7-3610QM,NVIDIA GeForce GT 650M,"6 GB  ,, dual-channel DDR3 SDRAM w/ 1.600MHz [1 x 2048 MB + 1 x 4096]","WDC Scorpio Blue WD10JPVT-75A1Yt0, 1024 GB  ","17.30 inch 16:9, 1920 x 1080 pixel, glossy: no",3.3 kg ( = 116.4 oz / 7.28 pounds) ( = 0 oz / 0 pounds),900 Euro
Dell XPS 14-L421X,2012,Intel Core i7-3517U,NVIDIA GeForce GT 630M,"8 GB  ,, Micron Technology, DDR3-10600S, 1333 MHz","Samsung SSD 830 Series MZ7PC512HAGH, 512 GB  ","14.00 inch 16:9, 1600 x 900 pixel, AUO103E, TN LED, Infinity HD+, glossy: yes","2.06 kg ( = 72.66 oz / 4.54 pounds), Power Supply: 340 g ( = 11.99 oz / 0.75 pounds)",1799 Euro
Dell Inspiron 15R SE,2012,Intel Core i7-3612QM,AMD Radeon HD 7730M,"8 GB  ,, 2x 4 GB DDR3","WDC Scorpio Blue WD10JPVT-75A1Yt0, 1024 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, AU Optronics B156HW2, glossy: no","2.9 kg ( = 102.29 oz / 6.39 pounds), Power Supply: 470 g ( = 16.58 oz / 1.04 pounds)",900 Euro
Dell Inspiron 5520-S61P61,2012,Intel Core i7-3612QM,AMD Radeon HD 7670M,8 GB  ,,"15.60 inch 16:9, 1366 x 768 pixel, glossy: yes",2.9 kg ( = 102.29 oz / 6.39 pounds) ( = 0 oz / 0 pounds),900 Euro
Dell Vostro 3360,2012,Intel Core i5-3317U,Intel HD Graphics 4000,"6 GB  ,, Samsung DDR3-1600 CL11, 2 + 4 GB, 2 slots","Seagate Momentus Thin ST320LT007-9ZV142, 320 GB  ","13.30 inch 16:9, 1366 x 768 pixel, AUO B133XW3, LED backlight, glossy: no","1.67 kg ( = 58.91 oz / 3.68 pounds), Power Supply: 200 g ( = 7.05 oz / 0.44 pounds)",
Dell XPS 13,2012,Intel Core i7-2637M,Intel HD Graphics 3000,"4 GB  ,, DDR3-1333, unswappable","Samsung SSD 830 Series MZMPC256HBGJ-00000, 256 GB  ","13.30 inch 16:9, 1366 x 768 pixel, Dell 133BGE, LED Backlight, glossy: yes","1.36 kg ( = 47.97 oz / 3 pounds), Power Supply: 150 g ( = 5.29 oz / 0.33 pounds)",1499 Euro
Dell XPS 13,2012,Intel Core i7-2637M,Intel HD Graphics 3000,"4 GB  ,, DDR3-1333, unswappable","Samsung SSD 830 Series MZMPC256HBGJ-00000, 256 GB  ","13.30 inch 16:9, 1366 x 768 pixel, Dell 133BGE, LED Backlight, glossy: yes","1.36 kg ( = 47.97 oz / 3 pounds), Power Supply: 150 g ( = 5.29 oz / 0.33 pounds)",1499 Euro
Dell Latitude E6420 ATG,2012,Intel Core i5-2520M,Intel HD Graphics 3000,"4 GB  ,, Hynix PC3-10600 667MHz","Lite-On LAT-256M2S, 256 GB  ","14.00 inch 16:9, 1366 x 768 pixel, Samsung , Samsung LTN156AT02P01 Dell 140AT-X7JCD, glossy: no","2.92 kg ( = 103 oz / 6.44 pounds), Power Supply: 340 g ( = 11.99 oz / 0.75 pounds)",2050 Euro
Dell Inspiron 14R-N4110,2012,Intel Core i3-2330M,Intel HD Graphics 3000,"6 GB  ,, DDR3 SDRAM","Seagate Momentus 5400.6 ST9500325AS, 500 GB  ","14.00 inch 16:9, 1366 x 768 pixel, BOE059E, glossy: yes","2.245 kg ( = 79.19 oz / 4.95 pounds), Power Supply: 470 g ( = 16.58 oz / 1.04 pounds)",700 Euro
Dell Latitude E5420-L542051,2012,Intel Core i5-2430M,Intel HD Graphics 3000,4 GB  ,,"14.00 inch 16:9, 1366 x 768 pixel, glossy: yes",2.3 kg ( = 81.13 oz / 5.07 pounds) ( = 0 oz / 0 pounds),1100 Euro
Gigabyte P2542G,2012,Intel Core i7-3610QM,NVIDIA GeForce GTX 660M,"8 GB  ,, 2x 4096 MB PC3-12800 SO-DIMM DDR3-RAM (1600 MHz), 2 Slots, max. 16 GB","Lite-On LAT-256M3S, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, LG Philips LP156WF1 (LGD02D9), TN LED, Full HD, glossy: no","2.662 kg ( = 93.9 oz / 5.87 pounds), Power Supply: 656 g ( = 23.14 oz / 1.45 pounds)",1530 Euro
Gigabyte U2442N,2012,Intel Core i5-3210M,NVIDIA GeForce GT 640M,"8 GB  ,, 2x 4096 MB Transcend DDR3-1333 CL9, 2 Slots","Crucial RealSSD M4-CT128M4SSD3, 128 GB  ","14.00 inch 16:9, 1600 x 900 pixel, LG LP140WD2-TLD2, TN, LED-Backlight, glossy: no","1.69 kg ( = 59.61 oz / 3.73 pounds), Power Supply: 250 g ( = 8.82 oz / 0.55 pounds)",1200 Euro
