Laptop_name,Year,CPU,GPU,Memory,Storage,Display,Weight(kg),Price
Asus ZenBook S13 UX392FN,2019,Intel Core i7-8565U,NVIDIA GeForce MX150,"8 GB  ,, LPDDR3-2133 onboard","WDC PC SN520 SDAPNUW-512G, 512 GB  ","13.90 inch 16:9, 1920 x 1080 pixel 158 PPI, Tianma XM, IPS, glossy: yes","1.1 kg ( = 38.8 oz / 2.43 pounds), Power Supply: 209 g ( = 7.37 oz / 0.46 pounds)",1200 Euro
Asus TUF FX705DY-AU017T,2019,AMD Ryzen 5 3550H,AMD Radeon RX 560X (Laptop),8 GB  , 512 GB SSD,"17.30 inch 16:9, 1920 x 1080 pixel 127 PPI",2.7 kg ( = 95.24 oz / 5.95 pounds) ( = 0 oz / 0 pounds),
Asus K543UA-GQ1657T,2019,Intel Core i3-7020U,Intel HD Graphics 620,8 GB  , 256 GB SSD,"15.60 inch 16:9, 1366 x 768 pixel 100 PPI",1.9 kg ( = 67.02 oz / 4.19 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook S15 S510QR-BR011T,2019,AMD FX-9800P,AMD Radeon R7 (Bristol Ridge),8 GB  , 256 GB SSD,"15.60 inch 16:9, 1366 x 768 pixel 100 PPI",1.7 kg ( = 59.97 oz / 3.75 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook S14 S430FN-EB136T,2019,Intel Core i5-8265U,Intel UHD Graphics 620,8 GB  , 256 GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no",1.4 kg ( = 49.38 oz / 3.09 pounds) ( = 0 oz / 0 pounds),
Asus ZenBook S13 UX392FA-AB021T,2019,Intel Core i7-8565U,Intel UHD Graphics 620,"16 GB  ,, DDR3-2133", 512GB SSD,"13.90 inch 16:9, 1920 x 1080 pixel 158 PPI, IPS, glossy: yes",1.1 kg ( = 38.8 oz / 2.43 pounds) ( = 0 oz / 0 pounds),1400 Euro
Asus ROG Zephyrus M15 GU502GU-XB74,2019,Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti Mobile,"16 GB  ,, DDR4-2666 (onboard), 1x SODIMM","Intel SSD 660p SSDPEKNW512G8, 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, AU Optronics B156HAN08.2, IPS, AUO82ED, glossy: no","1.99 kg ( = 70.2 oz / 4.39 pounds), Power Supply: 756 g ( = 26.67 oz / 1.67 pounds)",1800 USD
Asus VivoBook 14 X412FL-EB151T,2019,Intel Core i5-8265U,NVIDIA GeForce MX250,8 GB  , 256 GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook S15 S532FA-BN012T,2019,Intel Core i5-8265U,NVIDIA GeForce MX150,"8 GB  ,, DDR4-2400","512 GB UFS 2.1 Flash, 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),950 Euro
"Asus VivoBook S15 S531FL, i5-8265U",2019,Intel Core i5-8265U,Intel UHD Graphics 620,4 GB  , 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook S15 S530FA-BQ287T,2019,Intel Core i5-8265U,Intel UHD Graphics 620,"8 GB  ,, DDR4-2400","256 GB NVMe, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),700 Euro
Asus ZenBook 15 UX534FT-A8145T,2019,Intel Core i7-8565U,NVIDIA GeForce GTX 1650 Max-Q,"16 GB  ,, DDR3-2133", 512GB M.2 PCIe,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: yes",1.69 kg ( = 59.61 oz / 3.73 pounds) ( = 0 oz / 0 pounds),1600 Euro
Asus ZenBook 13 UX333FA,2019,Intel Core i5-8265U,Intel UHD Graphics 620,"8 GB  ,, DDR3, 1200 MHz, 10-10-10-28, Dual-Channel","WDC PC SN520 SDAPNUW-256G, 256 GB  ","13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, AU Optronics B133HAN05.C, IPS, AUO5C2D, glossy: yes","1.19 kg ( = 41.98 oz / 2.62 pounds), Power Supply: 149 g ( = 5.26 oz / 0.33 pounds)",
Asus Strix Scar III G531GW-AZ062T,2019,Intel Core i7-9750H,NVIDIA GeForce RTX 2070 Mobile,"16 GB  ,, 2x 8 GB DDR4-2666 SO-DIMM, dual-channel, all slots occupied","Intel SSD 660p SSDPEKNW512G8, 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, Sharp LQ156M1JW09 (SHP14D3), IPS, Full-HD, 240 Hz, glossy: no","2.426 kg ( = 85.57 oz / 5.35 pounds), Power Supply: 810 g ( = 28.57 oz / 1.79 pounds)",2400 EUR
Asus ROG G703GXR,2019,Intel Core i7-9750H,NVIDIA GeForce RTX 2080 Mobile,"32 GB  ,, 2x 16 GB SO-DIMM DDR4-2666, dual-channel, 2 of 4 slots occupied, max. 64 GB","Samsung SSD PM981 MZVLB512HAJQ, 512 GB  ","17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, AU Optronics B173HAN04.0 (AUO409D), IPS, Full HD, 144 Hz, G-sync, glossy: no","4.65 kg ( = 164.02 oz / 10.25 pounds), Power Supply: 1.686 kg ( = 59.47 oz / 3.72 pounds)",3900 EUR
Asus VivoBook S15 S512FL-BQ279T,2019,Intel Core i7-8565U,NVIDIA GeForce MX250,16 GB  , 512 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook S15 S532FL-BN010T,2019,Intel Core i7-8565U,NVIDIA GeForce MX250,"16 GB  ,, DDR4-2400", 512GB M.2 PCIe,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),1000 Euro
Asus ZenBook 15 UX534FT-DB77,2019,Intel Core i7-8565U,NVIDIA GeForce GTX 1650 Max-Q,"16 GB  ,, 1200 MHz, 16-20-20-45","Samsung SSD PM981 MZVLB1T0HALR, 1024 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, BOE NV156FHM-N63, IPS, BOE07D8, glossy: yes","1.65 kg ( = 58.2 oz / 3.64 pounds), Power Supply: 418 g ( = 14.74 oz / 0.92 pounds)",1400 USD
"Asus ZenBook 15 UX534FT, i7-8565U",2019,Intel Core i7-8565U,NVIDIA GeForce GTX 1650 Max-Q,"16 GB  ,, DDR3-2133 (onboard)", 1TB,"15.60 inch 16:9, 3840 x 2160 pixel 282 PPI, IPS",1.65 kg ( = 58.2 oz / 3.64 pounds) ( = 0 oz / 0 pounds),
Asus ROG Strix G G531GU-AL061T,2019,Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti Mobile,16 GB  , 256 GB SSD + 1 TB HDD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",2.4 kg ( = 84.66 oz / 5.29 pounds) ( = 0 oz / 0 pounds),
"Asus VivoBook S14 S431FL, i7-8565U",2019,Intel Core i7-8565U,NVIDIA GeForce MX250,"16 GB  ,, DDR3","256 GB NVMe, 256 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI",1.4 kg ( = 49.38 oz / 3.09 pounds) ( = 0 oz / 0 pounds),
Asus ROG Strix G531GT-BQ012,2019,Intel Core i7-9750H,NVIDIA GeForce GTX 1650 Mobile,16 GB  , 512 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",2.4 kg ( = 84.66 oz / 5.29 pounds) ( = 0 oz / 0 pounds),
Asus ROG Strix HERO II GL504GM-ES237T,2019,Intel Core i7-8750H,NVIDIA GeForce GTX 1060 Mobile,16 GB  , 256 GB SSD + 1 TB HDD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",2.4 kg ( = 84.66 oz / 5.29 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook S15 S512FA-BR066T,2019,Intel Core i5-8265U,Intel UHD Graphics 620,8 GB  , 256 GB SSD,"15.60 inch 16:9, 1366 x 768 pixel 100 PPI",1.6 kg ( = 56.44 oz / 3.53 pounds) ( = 0 oz / 0 pounds),
"Asus ExpertBook P5440FA, i5-8265U",2019,Intel Core i5-8265U,Intel UHD Graphics 620,"8 GB  ,, DDR4-2400", 512GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no",1.23 kg ( = 43.39 oz / 2.71 pounds) ( = 0 oz / 0 pounds),
Asus ROG Chimera G703GXR-EV003T,2019,Intel Core i7-9750H,NVIDIA GeForce RTX 2080 Mobile,32 GB  , 512 GB SSD + 1 TB SSHD,"17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, glossy: no",4.7 kg ( = 165.79 oz / 10.36 pounds) ( = 0 oz / 0 pounds),
Asus ZenBook Flip 14 UM462DA-AI023T,2019,AMD Ryzen 7 3700U,AMD Radeon RX Vega 10,"8 GB  ,, DDR4"," 512 GB PCIe G3 x2 NVMe high-speed ​​SSD, 475 GB free","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, IPS, BOE CQ NV140FHM N63, glossy: yes","1.6 kg ( = 56.44 oz / 3.53 pounds), Power Supply: 150 g ( = 5.29 oz / 0.33 pounds)",899 Euro
Asus ZenBook Pro Duo UX581GV,2019,Intel Core i9-9980HK,NVIDIA GeForce RTX 2060 Mobile,"32 GB  ,, DDR4-2666","Samsung SSD PM981 MZVLB1T0HALR, 1024 GB  ","15.60 inch 16:9, 3840 x 2160 pixel 282 PPI, Capacitive, Samsung SDCA029, OLED, glossy: yes, HDR","2.5 kg ( = 88.19 oz / 5.51 pounds), Power Supply: 768 g ( = 27.09 oz / 1.69 pounds)",3000 USD
"Asus VivoBook S15 S531FL, i7-8565U",2019,Intel Core i7-8565U,NVIDIA GeForce MX250,"12 GB  ,, DDR4","256 GB NVMe, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),
Asus ROG Zephyrus S GX502GV-ES047T,2019,Intel Core i7-9750H,NVIDIA GeForce RTX 2060 Mobile,32 GB  , 512 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",2 kg ( = 70.55 oz / 4.41 pounds) ( = 0 oz / 0 pounds),
Asus ZenBook 14 UM433DA-AM062T,2019,AMD Ryzen 5 3500U,AMD Radeon RX Vega 8 (Ryzen 2000/3000),"8 GB  ,, DDR4-2400", 512GB M.2 PCIe,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no",1.39 kg ( = 49.03 oz / 3.06 pounds) ( = 0 oz / 0 pounds),800 Euro
Asus VivoBook S14 X412FA-EK314T,2019,Intel Core i5-8265U,Intel UHD Graphics 620,8 GB  , 512 GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),
Asus Vivobook 15 X509FA-EJ239T,2019,Intel Core i5-8265U,Intel UHD Graphics 620,"4 GB  ,, DDR4", 1TB HDD 5400rpm,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI",1.9 kg ( = 67.02 oz / 4.19 pounds) ( = 0 oz / 0 pounds),600 Euro
Asus TUF FX505DY,2019,AMD Ryzen 5 3550H,AMD Radeon RX 560X (Laptop),"8 GB  ,, DDR4-2666, 17-17-39, Single-channel","WDC PC SN520 SDAPNUW-256G, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, Panda LM156LF-CL03, IPS, NCP002D, glossy: no","2.2 kg ( = 77.6 oz / 4.85 pounds), Power Supply: 480 g ( = 16.93 oz / 1.06 pounds)",700 USD
Asus ZenBook Flip 13 UX362FA-EL232T,2019,Intel Core i7-8565U,Intel UHD Graphics 620,"8 GB  ,, DDR3-2133","256 GB NVMe, 256 GB  ","13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, Capacitive, IPS, glossy: yes",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),1000 Euro
Asus VivoBook 15 A512FA-BQ113T,2019,Intel Core i3-8145U,Intel UHD Graphics 620,4 GB  , 128 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: yes",1.7 kg ( = 59.97 oz / 3.75 pounds) ( = 0 oz / 0 pounds),
Asus Strix Hero III G731GV,2019,Intel Core i7-9750H,NVIDIA GeForce RTX 2060 Mobile,"16 GB  ,, DDR4-2666, 19-19-19-43, Dual-Channel","Intel SSD 660p SSDPEKNW512G8, 512 GB  ","17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, AU Optronics AUO B173HAN04.0, IPS, AUO409D, glossy: no","2.85 kg ( = 100.53 oz / 6.28 pounds), Power Supply: 780 g ( = 27.51 oz / 1.72 pounds)",1600 USD
"Asus VivoBook 14 X403, i7-8565U",2019,Intel Core i7-8565U,Intel UHD Graphics 620,"8 GB  ,, DDR3-2133", 512GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, IPS, glossy: no",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),
Asus ZenBook RX533FN-A8059T,2019,Intel Core i7-8565U,NVIDIA GeForce MX150,16 GB  , 512 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",1.6 kg ( = 56.44 oz / 3.53 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook S14 S412FA-EK065T ,2019,Intel Core i5-8265U,Intel UHD Graphics 620,8 GB  , 512 GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),
Asus Strix G G531GT-BI7N6,2019,Intel Core i7-9750H,NVIDIA GeForce GTX 1650 Mobile,"8 GB  ,, DDR4", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS",2.39 kg ( = 84.3 oz / 5.27 pounds) ( = 0 oz / 0 pounds),950 Euro
Asus Zephyrus S GX502GV-PB74,2019,Intel Core i7-9750H,NVIDIA GeForce RTX 2060 Mobile,"16 GB  ,, DDR4-2666 (Onboard)","512 GB UFS 2.1 Flash, 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no",2 kg ( = 70.55 oz / 4.41 pounds) ( = 0 oz / 0 pounds),1750 Euro
Asus Strix Hero III G731GV,2019,Intel Core i7-9750H,NVIDIA GeForce RTX 2060 Mobile,"16 GB  ,, DDR4-2666, 19-19-19-43, Dual-Channel","Intel SSD 660p SSDPEKNW512G8, 512 GB  ","17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, AU Optronics AUO B173HAN04.0, IPS, AUO409D, glossy: no","2.85 kg ( = 100.53 oz / 6.28 pounds), Power Supply: 780 g ( = 27.51 oz / 1.72 pounds)",1600 USD
Asus ROG Strix G531GU-AL008T,2019,Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti Mobile,16 GB  , 256 GB SSD + 1 TB HDD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",2.4 kg ( = 84.66 oz / 5.29 pounds) ( = 0 oz / 0 pounds),
Asus ROG Strix HERO III G531GW-ES013T,2019,Intel Core i7-9750H,NVIDIA GeForce RTX 2070 Mobile,32 GB  , 1 TB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",2.4 kg ( = 84.66 oz / 5.29 pounds) ( = 0 oz / 0 pounds),
"Asus ExpertBook P5440FA, i7-8565U",2019,Intel Core i7-8565U,Intel UHD Graphics 620,"8 GB  ,, DDR4-2400", 512GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no",1.23 kg ( = 43.39 oz / 2.71 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook 14 X412FJ-EB023T,2019,Intel Core i5-8265U,NVIDIA GeForce MX230,"8 GB  ,, DDR4-2400, dual-channel, one SODIMM slot (occupied), 4 GB soldered","Kingston RBUSNS8180DS3256GJ, 256 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, AU Optronics B140HAN04.0 (AUO403D), IPS, glossy: no","1.5 kg ( = 52.91 oz / 3.31 pounds), Power Supply: 200 g ( = 7.05 oz / 0.44 pounds)",799 Euro
Asus ROG Zephyrus M15 GU502GV-BI7N10,2019,Intel Core i7-9750H,NVIDIA GeForce RTX 2060 Mobile,"16 GB  ,, DDR4-2666", 1TB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS",1.9 kg ( = 67.02 oz / 4.19 pounds) ( = 0 oz / 0 pounds),1700 Euro
Asus VivoBook 15 A512FL,2019,Intel Core i5-8265U,NVIDIA GeForce MX250,"4 GB  ,, DDR4 2400MHz SDRAM Onboard memory, 1 x SO-DIMM socket for expansion, up to 12 GB SDRAM", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),
Asus ZenBook 14 UX431FL-AN012T,2019,Intel Core i7-8565U,NVIDIA GeForce MX250,16 GB  , 512 GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: yes",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),
Asus ZenBook 14 UX433FA-A5090T,2019,Intel Core i5-8265U,Intel UHD Graphics 620,8 GB  , 256 GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no",1.1 kg ( = 38.8 oz / 2.43 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook S15 S530FN-BQ390T,2019,Intel Core i5-8265U,NVIDIA GeForce MX150,8 GB  , 256 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),
Asus Strix Scar III G531GW,2019,Intel Core i9-9880H,NVIDIA GeForce RTX 2070 Mobile,"32 GB  ,, 2 x 16 GB DDR4-2666 SO-DIMM, dual-channel, all slots occupied","Intel SSD 660p 1TB SSDPEKNW010T8, 1024 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, Sharp LQ156M1JW09 (SHP14D3), IPS, Full-HD, 240 Hz, glossy: no","2.324 kg ( = 81.98 oz / 5.12 pounds), Power Supply: 844 g ( = 29.77 oz / 1.86 pounds)",2600 EUR
Asus VivoBook 15 R564U-EJ122T,2019,Intel Core i5-8250U,Intel UHD Graphics 620,8 GB  , 256 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",1.7 kg ( = 59.97 oz / 3.75 pounds) ( = 0 oz / 0 pounds),
Asus TUF FX505GM-BQ189T,2019,Intel Core i7-8750H,NVIDIA GeForce GTX 1060 Mobile,16 GB  , 256 GB SSD + 1 TB HDD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook Flip 14 TP410UA-EC479T,2019,Intel Core i5-8250U,Intel UHD Graphics 620,8 GB  , 256 GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: yes",1.6 kg ( = 56.44 oz / 3.53 pounds) ( = 0 oz / 0 pounds),
Asus Zephyrus S GX701GW-EV047R,2019,Intel Core i7-8750H,NVIDIA GeForce RTX 2070 Mobile,"16 GB  ,, DDR4-2666", 1TB M.2 PCIe,"17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, IPS, glossy: no",2.7 kg ( = 95.24 oz / 5.95 pounds) ( = 0 oz / 0 pounds),
Asus Zenbook S13 UX392FA-AB017T,2019,Intel Core i5-8265U,Intel UHD Graphics 620,8 GB  , 256 GB SSD,"13.90 inch 16:9, 1920 x 1080 pixel 158 PPI, glossy: yes",1.1 kg ( = 38.8 oz / 2.43 pounds) ( = 0 oz / 0 pounds),
Asus ROG Zephyrus S GX701GXR-EV013R,2019,Intel Core i7-9750H,NVIDIA GeForce RTX 2080 Max-Q,32 GB  , 1 TB SSD,"17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, glossy: no",2.7 kg ( = 95.24 oz / 5.95 pounds) ( = 0 oz / 0 pounds),
"Asus VivoBook 14 X403FA, i3-8145U",2019,Intel Core i3-8145U,Intel UHD Graphics 620,"4 GB  ,, DDR3-2133 (Onboard)","256 GB NVMe, 256 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook S15 S532FL-BN011T,2019,Intel Core i5-8265U,NVIDIA GeForce MX250,"12 GB  ,, DDR4-2400","512 GB UFS 2.1 Flash, 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no",1.8 kg ( = 63.49 oz / 3.97 pounds) ( = 0 oz / 0 pounds),1100 Euro
Asus Strix GL531GV-PB74,2019,Intel Core i7-9750H,NVIDIA GeForce RTX 2060 Mobile,"16 GB  ,, DDR4-2666, 19-19-19-43, Dual-Channel","Intel SSD 660p SSDPEKNW512G8, 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, Panda LM156LF-GL02, IPS, NCP0042, glossy: no","2.4 kg ( = 84.66 oz / 5.29 pounds), Power Supply: 770 g ( = 27.16 oz / 1.7 pounds)",1600 USD
Asus Zephyrus S GX701GWR-EV021R,2019,Intel Core i7-8750H,NVIDIA GeForce RTX 2070 Mobile,16 GB  , 1 TB PCIe SSD,"17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, glossy: no",2.7 kg ( = 95.24 oz / 5.95 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook Flip 12 TP202NA-EH001T,2019,Intel Celeron N3350,Intel HD Graphics 500,4 GB  , 32 GB eMMC,"11.60 inch 16:9, 1366 x 768 pixel 135 PPI, glossy: yes",1.3 kg ( = 45.86 oz / 2.87 pounds) ( = 0 oz / 0 pounds),
Asus TUF Gaming FX505DU-AL085T,2019,AMD Ryzen 7 3750H,NVIDIA GeForce GTX 1660 Ti Mobile,16 GB  , 256 GB SSD + 1 TB HDD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),
Asus ASUS ROG Strix SCAR III G731GW-XB74,2019,Intel Core i7-9750H,NVIDIA GeForce RTX 2070 Mobile,"32 GB  ,, DDR4, 1333.3 MHz (DDR4-2666 / PC4-21300)","Intel SSD 660p 1TB SSDPEKNW010T8, 1024 GB  ","17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, no touchscreen, AU Optronics AUO409D, IPS, glossy: no","2.858 kg ( = 100.81 oz / 6.3 pounds), Power Supply: 776 g ( = 27.37 oz / 1.71 pounds)",2325 USD
Asus F570ZD,2019,AMD Ryzen 5 2500U,NVIDIA GeForce GTX 1050 Ti Mobile,"8 GB  ,, DDR4-2400 (Onboard)", 1TB 5400 rpm SATA HDD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, LED, glossy: no",1.96 kg ( = 69.14 oz / 4.32 pounds) ( = 0 oz / 0 pounds),650 Euro
Asus TUF FX505GD-BQ326T,2019,Intel Core i7-8750H,NVIDIA GeForce GTX 1050 Mobile,8 GB  , 1 TB HDD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook S15 S532F,2019,Intel Core i7-8565U,NVIDIA GeForce MX250,"8 GB  ,, 4 GB soldered + 4 GB Samsung DDR4-2666 (1x SODIMM), 1200 MHz, 17-17-17-39","WDC PC SN520 SDAPNUW-256G, 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, LG Philips LP156WFC-SPD1, IPS, LGD0563, glossy: no","1.8 kg ( = 63.49 oz / 3.97 pounds), Power Supply: 325 g ( = 11.46 oz / 0.72 pounds)",800 USD
Asus ZenBook S13 UX392FN-AB006R,2019,Intel Core i7-8565U,NVIDIA GeForce MX150,"16 GB  ,, PDDR3-2133MHz onboard","512 MB NAND Flash, 0.5 GB  ","13.90 inch 16:9, 1920 x 1080 pixel 158 PPI, IPS",1.1 kg ( = 38.8 oz / 2.43 pounds) ( = 0 oz / 0 pounds),1400 Euro
Asus Zenbook Pro 15 UX580GE-BO024,2019,Intel Core i7-8750H,NVIDIA GeForce GTX 1050 Ti Mobile,16 GB  , 512 GB SSD,"15.60 inch 16:9, 3840 x 2160 pixel 282 PPI",1.4 kg ( = 49.38 oz / 3.09 pounds) ( = 0 oz / 0 pounds),
Asus ZenBook Pro 14 UX480FD-BE010T,2019,Intel Core i7-8565U,NVIDIA GeForce GTX 1050 Mobile,16 GB  , 512 GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no",1.6 kg ( = 56.44 oz / 3.53 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook 14 X412UA-EK033T,2019,Intel Core i3-7020U,Intel HD Graphics 620,8 GB  , 256 GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no",1.5 kg ( = 52.91 oz / 3.31 pounds) ( = 0 oz / 0 pounds),
Asus VivoBook 14 X412FJ-EK215T,2019,Intel Core i3-8145U,Intel UHD Graphics 620,"4 GB  ,, DDR4","128 GB NVMe, 128 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, IPS, glossy: no","1.5 kg ( = 52.91 oz / 3.31 pounds), Power Supply: 200 g ( = 7.05 oz / 0.44 pounds)",700 Euro
Asus ROG Strix G GL731GU-RB74,2019,Intel Core i7-9750H,NVIDIA GeForce GTX 1660 Ti Mobile,"32 GB  ,, DDR4-2666, 19-19-19-43, Dual-Channel","Intel SSD 660p SSDPEKNW512G8, 512 GB  ","17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, AU Optronics B173HAN04.0, IPS, AUO409D, glossy: no","2.85 kg ( = 100.53 oz / 6.28 pounds), Power Supply: 780 g ( = 27.51 oz / 1.72 pounds)",1500 USD
Asus Vivobook S14 S412DA-EK025T,2019,Intel Core i5-8265U,Intel UHD Graphics 620,8 GB  , 512 GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI",1.4 kg ( = 49.38 oz / 3.09 pounds) ( = 0 oz / 0 pounds),
Asus Vivobook 14 X409F-EK138T,2019,Intel Core i5-8265U,Intel UHD Graphics 620,"8 GB  ,, DDR4-2400", 1TB HDD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, TN LED, glossy: no",1.6 kg ( = 56.44 oz / 3.53 pounds) ( = 0 oz / 0 pounds),600 Euro
Asus ROG Strix Hero II GL504GM-ES157T,2019,Intel Core i7-8750H,NVIDIA GeForce GTX 1060 Mobile,16 GB  , 256 GB SSD + 1 TB HDD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",2.4 kg ( = 84.66 oz / 5.29 pounds) ( = 0 oz / 0 pounds),
