Laptop_name,Year,CPU,GPU,Memory,Storage,Display,Weight(kg),Price
Lenovo ThinkPad X1 Fold 20RL000FGE,2021,Intel Core i5-L16G7,Intel UHD Graphics G7 (Lakefield GT2 64 EU),"8 GB  ,, LPDDR4X-4266 on-board","Toshiba KBG40ZNS256G NVMe, 256 GB  ","13.30 inch 4:3, 2048 x 1536 pixel 192 PPI, capacitive, LEN4142, OLED, glossy: yes, 60 Hz","1.169 kg ( = 41.24 oz / 2.58 pounds), Power Supply: 332 g ( = 11.71 oz / 0.73 pounds)","3,300 Euro"
Lenovo ThinkPad P15s Gen2-20W6000GGE,2021,Intel Core i7-1165G7,NVIDIA T500 Laptop GPU,"32 GB  ,, DDR4-3200, 16 GB on-board, 1x SO-DIMM, dual-channel",", 1024 GB  ","15.60 inch 16:9, 3840 x 2160 pixel 282 PPI, MNF601EA1-1, IPS LED, glossy: no, 60 Hz","1.851 kg ( = 65.29 oz / 4.08 pounds), Power Supply: 351 g ( = 12.38 oz / 0.77 pounds)",1890 Euro
Lenovo Legion 5 Pro 16ACH6H-82JQ001FGE,2021,AMD Ryzen 7 5800H,NVIDIA GeForce RTX 3070 Laptop GPU,"32 GB  ,, DDR4-3200", 1TB M.2,"16.00 inch 16:9, 2560 x 1600 pixel 189 PPI, glossy: no, HDR, 165 Hz",2.45 kg ( = 86.42 oz / 5.4 pounds) ( = 0 oz / 0 pounds),
Lenovo Yoga 9i 14ITL5-82BG004GGE,2021,Intel Core i7-1185G7,Intel Iris Xe Graphics G7 96EUs,16 GB  , 512 GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: yes, 60 Hz",1.4 kg ( = 49.38 oz / 3.09 pounds) ( = 0 oz / 0 pounds),
Lenovo Legion 7 16ACHg6,2021,AMD Ryzen 9 5900HX,NVIDIA GeForce RTX 3080 Laptop GPU,"32 GB  ,, DDR4-3200, dual-channel mode, two memory slots (both in use), max. 64 GB",", 1024 GB  ","16.00 inch 16:10, 2560 x 1600 pixel 189 PPI, CSOT T3 MNG007DA1-1, IPS, Dolby Vision, HDR 400, FreeSync, G-Sync, glossy: no, HDR, 165 Hz","2.496 kg ( = 88.04 oz / 5.5 pounds), Power Supply: 870 g ( = 30.69 oz / 1.92 pounds)","2,999 Euro"
Lenovo ThinkPad X1 Titanium Yoga G1 20QA001PGE,2021,Intel Core i5-1130G7,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, DDR4-4266", 512GB SSD,"13.50 inch 4:3, 2556 x 1504 pixel 220 PPI, Capacitive, native pen support, IPS, glossy: yes, 60 Hz",1.18 kg ( = 41.62 oz / 2.6 pounds) ( = 0 oz / 0 pounds),2500 Euro
Lenovo ThinkPad X13 Yoga G2,2021,Intel Core i7-1165G7,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, LPDDR4X-4266, on-board, quad-channel",", 1024 GB  ","13.30 inch 16:10, 2560 x 1600 pixel 227 PPI, 10-point multitouch, native pen support, LP133WQ1-SPF2, IPS LED, glossy: yes","1.221 kg ( = 43.07 oz / 2.69 pounds), Power Supply: 363 g ( = 12.8 oz / 0.8 pounds)","1,939 Euro"
Lenovo ThinkPad E14 Gen2-20TA004FUS,2021,Intel Core i5-1135G7,Intel Iris Xe Graphics G7 80EUs,,"256 GB NVMe, 256 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, IPS, glossy: no, 60 Hz",1.64 kg ( = 57.85 oz / 3.62 pounds) ( = 0 oz / 0 pounds),900 Euro
Lenovo ThinkPad P14s Gen2-20VX000GGE,2021,Intel Core i7-1185G7,NVIDIA T500 Laptop GPU,"32 GB  ,, dual-channel",", 1024 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, B140HAN05.7, IPS, glossy: no, 60 Hz","1.492 kg ( = 52.63 oz / 3.29 pounds), Power Supply: 363 g ( = 12.8 oz / 0.8 pounds)","1,930 Euro"
Lenovo Yoga 9 14 ITL 4K,2021,Intel Core i7-1185G7,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, LPDDR4X-4266, timing 20-20-20-45, dual-channel, soldered",", 1024 GB  ","14.00 inch 16:9, 3840 x 2160 pixel 315 PPI, touchscreen, native pen support, Lenovo CSOT3 MNE001EA1-2, IPS, HDR 400 VESA certified, glossy: yes, 60 Hz","1.459 kg ( = 51.46 oz / 3.22 pounds), Power Supply: 342 g ( = 12.06 oz / 0.75 pounds)","1,799 Euro"
Lenovo Legion 5 Pro 16ACH6H,2021,AMD Ryzen 7 5800H,NVIDIA GeForce RTX 3060 Laptop GPU,"16 GB  ,, DDR4-3200", 1TB SSD,"16.00 inch 16:10, 2560 x 1600 pixel 189 PPI, glossy: no, HDR, 165 Hz",2.45 kg ( = 86.42 oz / 5.4 pounds) ( = 0 oz / 0 pounds),
Lenovo Legion 7 16ACHg6,2021,AMD Ryzen 9 5900HX,NVIDIA GeForce RTX 3080 Laptop GPU,"32 GB  ,, DDR4-3200, dual-channel mode, two memory slots (both in use), max. 64 GB",", 1024 GB  ","16.00 inch 16:10, 2560 x 1600 pixel 189 PPI, CSOT T3 MNG007DA1-1, IPS, Dolby Vision, HDR 400, FreeSync, G-Sync, glossy: no, HDR, 165 Hz","2.496 kg ( = 88.04 oz / 5.5 pounds), Power Supply: 870 g ( = 30.69 oz / 1.92 pounds)","2,999 Euro"
Lenovo IdeaPad 5 14ALC05 82LM005YGE,2021,AMD Ryzen 5 5500U,AMD Radeon RX Vega 7,"16 GB  ,, DDR4-3200, Dual-Channel-Mode, onboard, no memory slots",", 512 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, AU Optronics B140HAN04.E, IPS, glossy: no, 60 Hz","1.38 kg ( = 48.68 oz / 3.04 pounds), Power Supply: 364 g ( = 12.84 oz / 0.8 pounds)",799 Euro
Lenovo IdeaPad Flex 5 14ALC05-82HU006NGE,2021,AMD Ryzen 5 5500U,AMD Radeon RX Vega 7,"8 GB  ,, dual-channel DDR4 RAM",", 512 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, touchscreen, native pen support, 5D10S39642 LCD MODULE W 81X1, IPS, glossy: yes, 60 Hz","1.533 kg ( = 54.08 oz / 3.38 pounds), Power Supply: 348 g ( = 12.28 oz / 0.77 pounds)",
Lenovo Legion 5 15ARH05H-82B1000AUS,2021,AMD Ryzen 7 4800H,NVIDIA GeForce GTX 1660 Ti Mobile,"16 GB  ,, DDR4-3200"," up to two drives, 1x 2.5"" HDD + 1x M.2 2242/2280 SSD","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no, 144 Hz",2.46 kg ( = 86.77 oz / 5.42 pounds) ( = 0 oz / 0 pounds),
Lenovo ThinkPad X1 Titanium Yoga G1 20QA001RGE,2021,Intel Core i7-1160G7,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, LPDDR4X-4266 onBoard, Quad-Channel",", 512 GB  ","13.50 inch 3:2, 2256 x 1504 pixel 201 PPI, capacitive, LPM135M467, IPS, glossy: yes, HDR, 60 Hz","1.189 kg ( = 41.94 oz / 2.62 pounds), Power Supply: 322 g ( = 11.36 oz / 0.71 pounds)",2800 Euro
Lenovo ThinkBook 13s-ITL-20V90003GE,2021,Intel Core i5-1135G7,Intel Iris Xe Graphics G7 80EUs,"8 GB  ,, LPDDR4X-4266 (8 GB, soldered)","Samsung PM991 MZALQ256HAJD, 256 GB  ","13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, InfoVision M133NW4J R0, IPS, glossy: no, 60 Hz","1.263 kg ( = 44.55 oz / 2.78 pounds), Power Supply: 356 g ( = 12.56 oz / 0.78 pounds)",
Lenovo V17-IIL 82GX008TGE,2021,Intel Core i3-1005G1,Intel UHD Graphics G1 (Ice Lake 32 EU),"8 GB  ,, DDR4-3200, dual-channel mode, one memory slot (in use), 4 GB onboard, max. 36 GB","Samsung PM991 MZALQ256HAJD, 256 GB  ","17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, AU Optronics B173HAN04.3, IPS, glossy: no, 60 Hz","2.2 kg ( = 77.6 oz / 4.85 pounds), Power Supply: 220 g ( = 7.76 oz / 0.49 pounds)",599 Euro
Lenovo IdeaPad 3 15ARH05-82EY00BSMH,2021,AMD Ryzen 7 4800H,NVIDIA GeForce GTX 1650 Mobile,16 GB  , 512 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no",2.2 kg ( = 77.6 oz / 4.85 pounds) ( = 0 oz / 0 pounds),
Lenovo Yoga Slim 7i Carbon,2021,Intel Core i7-1165G7,NVIDIA GeForce MX330,16 GB  ,,"13.30 inch 16:10, 2560 x 1600 pixel 227 PPI, glossy: no",,
Lenovo Legion 5 Pro 16ACH6H-82JQ007JMH,2021,AMD Ryzen 7 5800H,NVIDIA GeForce RTX 3070 Laptop GPU,"16 GB  ,, DDR4-3200", 1TB SSD,"16.00 inch 16:9, 2560 x 1600 pixel 189 PPI, IPS, glossy: no, 165 Hz",2.45 kg ( = 86.42 oz / 5.4 pounds) ( = 0 oz / 0 pounds),
Lenovo ThinkPad X1 Carbon G9-20XWCTO1WW,2021,Intel Core i7-1165G7,Intel Iris Xe Graphics G7 96EUs,"32 GB  ,, LPDDR4X-4266, on-board, Quad-Channel",", 1024 GB  ","14.00 inch 16:10, 3840 x 2400 pixel 323 PPI, MNE007A1-2, IPS LED, glossy: yes, HDR","1.156 kg ( = 40.78 oz / 2.55 pounds), Power Supply: 332 g ( = 11.71 oz / 0.73 pounds)",2520 Euro
Lenovo ThinkPad T15 Gen2-20W5S00100,2021,Intel Core i7-1165G7,NVIDIA GeForce MX450,"16 GB  ,, Single-Channel",", 1024 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, B156HAN02.1, IPS, glossy: no, 60 Hz","1.9 kg ( = 67.02 oz / 4.19 pounds), Power Supply: 363 g ( = 12.8 oz / 0.8 pounds)",1350 Euro
Lenovo ThinkPad X12 20UVS03G00,2021,Intel Core i7-1160G7,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, LPDDR4X-4266, on-board, Quad Channel",", 512 GB  ","12.30 inch 3:2, 1920 x 1280 pixel 187 PPI, 10 Point Multitouch, native pen support, N123NCA-GS1, a-Si IPS LED, glossy: yes, detachable screen, 60 Hz","1.107 kg ( = 39.05 oz / 2.44 pounds), Power Supply: 322 g ( = 11.36 oz / 0.71 pounds)",1630 Euro
Lenovo Legion 5 17ACH6H-82JY000PGE,2021,AMD Ryzen 7 5800H,NVIDIA GeForce RTX 3060 Laptop GPU,"16 GB  ,, DDR4-3200", 512GB SSD,"17.30 inch 16:9, 1920 x 1080 pixel 127 PPI, glossy: no, 144 Hz",2.98 kg ( = 105.12 oz / 6.57 pounds) ( = 0 oz / 0 pounds),
Lenovo IdeaPad Flex 5 14ALC05 82HU002YUS,2021,AMD Ryzen 7 5700U,AMD Radeon RX Vega 8 (Ryzen 4000/5000),"16 GB  ,, DDR4, 1600 MHz, Dual-Channel, 22-22-22-52",", 256 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, 10-point capacitive, native pen support, Chi Mei N140HCA-E5B, IPS, CMN1406, glossy: yes, 60 Hz","1.555 kg ( = 54.85 oz / 3.43 pounds), Power Supply: 305 g ( = 10.76 oz / 0.67 pounds)",750 USD
Lenovo IdeaPad Duet 3 10IGL5-82AT0054SP,2021,Intel Pentium Silver N5030,Intel UHD Graphics 605,8 GB  ,,"10.30 inch 16:10, 1920 x 1200 pixel 220 PPI, glossy: yes",890 g ( = 31.39 oz / 1.96 pounds) ( = 0 oz / 0 pounds),
Lenovo Legion C7 15IMH05-82EH002CUK,2021,Intel Core i7-10750H,NVIDIA GeForce RTX 2060 Mobile,"32 GB  ,, DDR4-2933", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no, 144 Hz",2.225 kg ( = 78.48 oz / 4.91 pounds) ( = 0 oz / 0 pounds),
Lenovo IdeaPad 1 11ADA05,2021,AMD Athlon Silver 3050e,AMD Radeon RX Vega 3,"4 GB  ,, DDR4-2400, Single-Channel-Mode, onboard, no memory slots","64 GB eMMC Flash, 64 GB  ","11.60 inch 16:9, 1366 x 768 pixel 135 PPI, Chi Mei N116BGE-EA2, TN LED, glossy: no, 60 Hz","1.2 kg ( = 42.33 oz / 2.65 pounds), Power Supply: 173 g ( = 6.1 oz / 0.38 pounds)",299 Euro
Lenovo IdeaPad Flex 3 11IGL05,2021,Intel Celeron N4020,Intel UHD Graphics 600,"4 GB  ,, DDR4-2400, on-board, single channel","SanDisk DA4064, 64 GB  ","11.60 inch 16:9, 1366 x 768 pixel 135 PPI, 10-point touchscreen, N116BCA-EA1, IPS LED, glossy: yes, 60 Hz","1.136 kg ( = 40.07 oz / 2.5 pounds), Power Supply: 173 g ( = 6.1 oz / 0.38 pounds)",329 Euro
Lenovo ThinkPad L13 Yoga Gen2-20VK000VGE,2021,Intel Core i5-1135G7,Intel Iris Xe Graphics G7 80EUs,"8 GB  ,, DDR4-3200, dual-channel, on-board",", 256 GB  ","13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, capacitive, native pen support, N133HCE-EP2, IPS, glossy: yes, 60 Hz","1.45 kg ( = 51.15 oz / 3.2 pounds), Power Supply: 355 g ( = 12.52 oz / 0.78 pounds)",990 Euro
Lenovo ThinkBook 15 Gen2 ITL,2021,Intel Core i5-1135G7,Intel Iris Xe Graphics G7 80EUs,"16 GB  ,, dual channel",", 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, LG Philips LP156WFC-SPD7, IPS, glossy: no, 60 Hz","1.759 kg ( = 62.05 oz / 3.88 pounds), Power Supply: 355 g ( = 12.52 oz / 0.78 pounds)",719 Euro
Lenovo ThinkPad X12 20UVS03G00,2021,Intel Core i7-1160G7,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, LPDDR4X-4266, on-board, Quad Channel",", 512 GB  ","12.30 inch 3:2, 1920 x 1280 pixel 187 PPI, 10 Point Multitouch, native pen support, N123NCA-GS1, a-Si IPS LED, glossy: yes, detachable screen, 60 Hz","1.107 kg ( = 39.05 oz / 2.44 pounds), Power Supply: 322 g ( = 11.36 oz / 0.71 pounds)",1630 Euro
Lenovo Legion C7 15IMH05 82EH0030GE,2021,Intel Core i7-10875H,NVIDIA GeForce RTX 2070 Max-Q,"32 GB  ,, DDR4-3200 (running in dual channel mode), two memory slots (both occupied)",", 1024 GB  ","15.60 inch 16:9, 1920 x 1080 pixel, BOW CQ NV156FHM-NY5, IPS, Dolby Vision, glossy: no, HDR, 144 Hz","2.25 kg ( = 79.37 oz / 4.96 pounds), Power Supply: 874 g ( = 30.83 oz / 1.93 pounds)",2999 Euro
Lenovo ThinkPad P15 G1-20ST001HGE,2021,Intel Core i9-10885H,NVIDIA Quadro RTX 5000 Max-Q,"32 GB  ,, DDR4-2933", 512 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no, HDR, 60 Hz",2.74 kg ( = 96.65 oz / 6.04 pounds) ( = 0 oz / 0 pounds),4700 Euro
Lenovo ThinkPad X1 Titanium Yoga G1 20QB0018GE,2021,Intel Core i7-1180G7,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, DDR4-4266","256 GB NVMe, 256 GB  ","13.50 inch 3:2, 2256 x 1504 pixel 201 PPI, Capacitive, native pen support, IPS, glossy: yes, 60 Hz",1.18 kg ( = 41.62 oz / 2.6 pounds) ( = 0 oz / 0 pounds),
Lenovo ThinkBook 14 G2 ITL 20VD008WGE,2021,Intel Core i5-1135G7,Intel Iris Xe Graphics G7 80EUs,"16 GB  ,, DDR4-3200, 1x SO-DIMM, 8 GB on-board, dual-channel",", 512 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, B140HAN04.0, a-Si IPS LED, glossy: no, 60 Hz","1.491 kg ( = 52.59 oz / 3.29 pounds), Power Supply: 354 g ( = 12.49 oz / 0.78 pounds)",800 Euro
"Lenovo Ideapad Slim 3 14IIL05-81WD, i5-1035G1",2021,Intel Core i5-1035G1,Intel UHD Graphics G1 (Ice Lake 32 EU),"8 GB  ,, DDR4-2666", 256 GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, TN LED, glossy: no, 60 Hz",1.6 kg ( = 56.44 oz / 3.53 pounds) ( = 0 oz / 0 pounds),
Lenovo ThinkPad X1 Titanium Yoga G1 20QA001RGE,2021,Intel Core i7-1160G7,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, LPDDR4X-4266 onBoard, Quad-Channel",", 512 GB  ","13.50 inch 3:2, 2256 x 1504 pixel 201 PPI, capacitive, LPM135M467, IPS, glossy: yes, HDR, 60 Hz","1.189 kg ( = 41.94 oz / 2.62 pounds), Power Supply: 322 g ( = 11.36 oz / 0.71 pounds)",2800 Euro
Lenovo Yoga Creator 7 15IMH05 82DS000VGE,2021,Intel Core i7-10750H,NVIDIA GeForce GTX 1650 Mobile,"16 GB  ,, DDR4-2933, dual-channel mode, onboard, no memory slots",", 1024 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, BOE CQ NV156FHM-N69, IPS, glossy: no, HDR, 60 Hz","1.8 kg ( = 63.49 oz / 3.97 pounds), Power Supply: 599 g ( = 21.13 oz / 1.32 pounds)",1599 Euro
"Lenovo ThinkPad P17 G1, Xeon W-10885M RTX 5000 Max-Q",2021,Intel Xeon W-10885M,NVIDIA Quadro RTX 5000 Max-Q,"32 GB  ,, DDR4-2933", 2TB SSD,"17.30 inch 16:9, 3840 x 2160 pixel 255 PPI, IPS, glossy: no, HDR, 60 Hz",3.5 kg ( = 123.46 oz / 7.72 pounds) ( = 0 oz / 0 pounds),7600 Euro
Lenovo ThinkPad X1 Fold 20RL000FGE,2021,Intel Core i5-L16G7,Intel UHD Graphics G7 (Lakefield GT2 64 EU),"8 GB  ,, LPDDR4X-4266 on-board","Toshiba KBG40ZNS256G NVMe, 256 GB  ","13.30 inch 4:3, 2048 x 1536 pixel 192 PPI, capacitive, LEN4142, OLED, glossy: yes, 60 Hz","1.169 kg ( = 41.24 oz / 2.58 pounds), Power Supply: 332 g ( = 11.71 oz / 0.73 pounds)","3,300 Euro"
Lenovo Yoga Slim 7 14ARE05-82A200ABMH,2021,AMD Ryzen 7 4700U,AMD Radeon RX Vega 7,16 GB  ,,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, glossy: no",,
Lenovo ThinkBook 14 G2 ITL 20VD008WGE,2021,Intel Core i5-1135G7,Intel Iris Xe Graphics G7 80EUs,"16 GB  ,, DDR4-3200, 1x SO-DIMM, 8 GB on-board, dual-channel",", 512 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, B140HAN04.0, a-Si IPS LED, glossy: no, 60 Hz","1.491 kg ( = 52.59 oz / 3.29 pounds), Power Supply: 354 g ( = 12.49 oz / 0.78 pounds)",800 Euro
Lenovo Yoga Slim 7i Carbon 13 ITL,2021,Intel Core i7-1165G7,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, LPDDR4X-4266, on-board",", 512 GB  ","13.30 inch 16:10, 2560 x 1600 pixel 227 PPI, N133GCA-GQ1, a-SI IPS LED, glossy: no, 60 Hz","975 g ( = 34.39 oz / 2.15 pounds), Power Supply: 322 g ( = 11.36 oz / 0.71 pounds)","1,100 Euro"
Lenovo ThinkPad E14 Gen2-20T60020US,2021,AMD Ryzen 3 4300U,AMD Radeon RX Vega 5,"4 GB  ,, DDR4","256 GB NVMe, 256 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, IPS, glossy: no, 60 Hz",1.64 kg ( = 57.85 oz / 3.62 pounds) ( = 0 oz / 0 pounds),
Lenovo V14 ADA-82C6009GSP,2021,AMD 3020e,AMD Radeon RX Vega 3,4 GB  , 128 GB SSD,"14.00 inch 16:9, 1366 x 768 pixel 112 PPI, glossy: no",1.6 kg ( = 56.44 oz / 3.53 pounds) ( = 0 oz / 0 pounds),
Lenovo Yoga 6 13ARE05-82FN000TGE,2021,AMD Ryzen 5 4500U,AMD Radeon RX Vega 6 (Ryzen 4000/5000),8 GB  , 512 GB SSD,"13.30 inch 16:9, 1920 x 1080 pixel 166 PPI, glossy: yes, 60 Hz",1.35 kg ( = 47.62 oz / 2.98 pounds) ( = 0 oz / 0 pounds),
Lenovo Legion Slim 7i,2021,Intel Core i7-10870H,NVIDIA GeForce RTX 2060 Mobile,32 GB  , 1 TB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no, 144 Hz",1.9 kg ( = 67.02 oz / 4.19 pounds) ( = 0 oz / 0 pounds),
Lenovo ThinkPad P14s Gen1-20Y10002GE,2021,AMD Ryzen 7 PRO 4750U,AMD Radeon RX Vega 7,"32 GB  ,, DDR4-3200, 1x SO-DIMM, 16 GB on-board, dual channel",", 1024 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, On-cell, 10 Point Touch, N140HCR-GL2, a-Si IPS LED, ePrivacy Screen, glossy: no, 60 Hz","1.59 kg ( = 56.09 oz / 3.51 pounds), Power Supply: 364 g ( = 12.84 oz / 0.8 pounds)",1478 Euro
Lenovo ThinkBook 15p Gen1 4K,2021,Intel Core i7-10750H,NVIDIA GeForce GTX 1650 Ti Max-Q,"16 GB  ,, 2x 8 GB DDR4-3200, dual channel",", 1024 GB  ","15.60 inch 16:9, 3840 x 2160 pixel 282 PPI, CSOT T3 MNF601EA-1, IPS, glossy: no, 60 Hz","1.958 kg ( = 69.07 oz / 4.32 pounds), Power Supply: 600 g ( = 21.16 oz / 1.32 pounds)",1500 Euro
Lenovo Legion Y540-15IRH-HASP,2021,Intel Core i7-9750H,NVIDIA GeForce RTX 2060 Mobile,16 GB  , 512 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no, 144 Hz",2.3 kg ( = 81.13 oz / 5.07 pounds) ( = 0 oz / 0 pounds),
Lenovo ThinkPad P1 G3-20TH0009GE,2021,Intel Core i7-10850H,NVIDIA Quadro T2000 Max-Q,"16 GB  ,, DDR4-3200", 512 GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, glossy: no, HDR, 60 Hz",1.71 kg ( = 60.32 oz / 3.77 pounds) ( = 0 oz / 0 pounds),2600 Euro
Lenovo Legion 5 15IMH05H-81Y60043GE,2021,Intel Core i5-10300H,NVIDIA GeForce RTX 2060 Mobile,"16 GB  ,, DDR4-3200", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no, 120 Hz",2.46 kg ( = 86.77 oz / 5.42 pounds) ( = 0 oz / 0 pounds),1160 Euro
Lenovo Yoga 9 15IMH5-82DE000WGE,2021,Intel Core i7-10750H,NVIDIA GeForce GTX 1650 Ti Mobile,"16 GB  ,, DDR4-2933", 1TB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, Capacitive, IPS, glossy: yes, 60 Hz",2 kg ( = 70.55 oz / 4.41 pounds) ( = 0 oz / 0 pounds),2200 Euro
"Lenovo ThinkBook 15 G2 ITL, i7-1165G7",2021,Intel Core i7-1165G7,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, DDR4-3200", 512GB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, IPS, glossy: no, 60 Hz",1.7 kg ( = 59.97 oz / 3.75 pounds) ( = 0 oz / 0 pounds),1000 Euro
Lenovo ThinkPad T15g-20UR000GGE,2021,Intel Core i7-10750H,NVIDIA GeForce RTX 2070 Super Max-Q,"32 GB  ,, DDR4-3200, Dual-Channel, 2/4 Slots, max. 128 GB","SK Hynix PC401 512GB M.2 (HFS512GD9TNG), 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, N156HCE-GN1, IPS, glossy: no, HDR, 60 Hz","2.8 kg ( = 98.77 oz / 6.17 pounds), Power Supply: 976 g ( = 34.43 oz / 2.15 pounds)",2800 Euro
Lenovo ThinkPad P15 Gen1-20ST000DGE,2021,Intel Core i7-10750H,NVIDIA Quadro T1000 (Laptop),"16 GB  ,, DDR4-3200, 4x SO-DIMM, dual-channel (2x 8 GB)",", 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, N156HCE-EN1, a-Si IPS LED, glossy: no, 60 Hz","2.733 kg ( = 96.4 oz / 6.03 pounds), Power Supply: 533 g ( = 18.8 oz / 1.18 pounds)",1930 Euro
Lenovo V15-ADA 82C7009SGE,2021,AMD Athlon Gold 3150U,AMD Radeon RX Vega 3,"8 GB  ,, Dual-Channel",", 256 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 144 PPI, Chi Mei CMN15F5, TN, glossy: no","1.85 kg ( = 65.26 oz / 4.08 pounds), Power Supply: 212 g ( = 7.48 oz / 0.47 pounds)",500 Euro
Lenovo Yoga 7 14ITL5,2021,Intel Core i5-1135G7,Intel Iris Xe Graphics G7 80EUs,"12 GB  ,, DDR4 2133.3 MHz, 17-17-17-39, Dual-Channel, Soldered",", 512 GB  ","14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, 10-point capacitive, native pen support, BOE CQ NV140FHM-N65, IPS, glossy: yes, 60 Hz","1.45 kg ( = 51.15 oz / 3.2 pounds), Power Supply: 345 g ( = 12.17 oz / 0.76 pounds)",1000 USD
Lenovo Yoga 7 15ITL5-82BJ0031GE,2021,Intel Core i7-1165G7,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, DDR4-3200", 1TB SSD,"15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, Capacitive, native pen support, IPS, glossy: yes, 60 Hz",1.9 kg ( = 67.02 oz / 4.19 pounds) ( = 0 oz / 0 pounds),1450 Euro
Lenovo ThinkPad E15 Gen2-20TD002MGE,2021,Intel Core i7-1165G7,NVIDIA GeForce MX450,"16 GB  ,, Single-Channel",", 512 GB  ","15.60 inch 16:9, 1920 x 1080 pixel 141 PPI, Lenovo LEN40BA, IPS, glossy: no, 60 Hz","1.8 kg ( = 63.49 oz / 3.97 pounds), Power Supply: 350 g ( = 12.35 oz / 0.77 pounds)",1100 Euro
"Lenovo Yoga 7 14ITL5, i7-1165G7",2021,Intel Core i7-1165G7,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, DDR4-3200", 512GB SSD,"14.00 inch 16:9, 1920 x 1080 pixel 157 PPI, Capacitive, native pen support, IPS, glossy: yes, 60 Hz",1.43 kg ( = 50.44 oz / 3.15 pounds) ( = 0 oz / 0 pounds),1200 Euro
Lenovo ThinkPad T15p-20TN0006GE,2021,Intel Core i7-10750H,NVIDIA GeForce GTX 1050 Mobile,"16 GB  ,, DDR4-3200, 2x SO-DIMM, single-channel",", 512 GB  ","15.60 inch 16:9, 3840 x 2160 pixel 282 PPI, MNF601EA1-1, IPS LED, glossy: no, HDR, 60 Hz","2.157 kg ( = 76.09 oz / 4.76 pounds), Power Supply: 500 g ( = 17.64 oz / 1.1 pounds)","2,260 Euro"
Lenovo Yoga 9 14 ITL 4K,2021,Intel Core i7-1185G7,Intel Iris Xe Graphics G7 96EUs,"16 GB  ,, LPDDR4X-4266, timing 20-20-20-45, dual-channel, soldered",", 1024 GB  ","14.00 inch 16:9, 3840 x 2160 pixel 315 PPI, touchscreen, native pen support, Lenovo CSOT3 MNE001EA1-2, IPS, HDR 400 VESA certified, glossy: yes, 60 Hz","1.459 kg ( = 51.46 oz / 3.22 pounds), Power Supply: 342 g ( = 12.06 oz / 0.75 pounds)","1,799 Euro"
